level_1,level_2,level_3,level_4,level_5,level_6
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 10,Pendidikan Agama Islam SMA/SMK 10
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 10,Pendidikan Agama Kristen SMA/SMK 10
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 10,Pendidikan Agama Katolik SMA/SMK 10
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 10,Pendidikan Agama Hindu SMA/SMK 10
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 10,Pendidikan Agama Buddha SMA/SMK 10
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 10,Pendidikan Agama Khonghucu SMA/SMK 10
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 10,Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMA/SMK 10
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 10,Pendidikan Pancasila dan Kewarganegaraan SMA/SMK 10
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 10,Bahasa Indonesia SMA/SMK 10
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 10,Matematika SMA/SMK 10
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 10,Seni Budaya SMA/SMK 10
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 10,PJOK SMA/SMK 10
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 10,Bahasa Inggris SMA/SMK 10
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 10,Seni Rupa SMA/SMK 10
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 10,Pendidikan Pancasila SMA/SMK 10
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 11,Pendidikan Agama Islam SMA/SMK 11
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 11,Pendidikan Agama Kristen SMA/SMK 11
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 11,Pendidikan Agama Katolik SMA/SMK 11
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 11,Pendidikan Agama Hindu SMA/SMK 11
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 11,Pendidikan Agama Buddha SMA/SMK 11
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 11,Pendidikan Agama Khonghucu SMA/SMK 11
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 11,Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMA/SMK 11
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 11,Pendidikan Pancasila dan Kewarganegaraan SMA/SMK 11
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 11,Bahasa Indonesia SMA/SMK 11
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 11,Matematika SMA/SMK 11
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 11,Seni Rupa SMA/SMK 11
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 11,Pendidikan Pancasila SMA/SMK 11
Barang,Buku Teks,Buku Guru,Jenjang SMA/SMK,Kelas 12,Pendidikan Pancasila SMA/SMK 12
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Sejarah Indonesia SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Agriteknologi Pengolahan Hasil Pertanian SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Desain Komunikasi Visual SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Teknik Elektronika SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Teknik Furnitur SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Teknik Geologi SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Teknik Geospasial SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Teknik Ketenagalistrikan SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Teknik Kontruksi Kapal SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Layanan Kesehatan SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Manajemen Perkantoran Dan Layanan Bisnis SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Teknik Otomotif SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Usaha Layanan Pariwisata SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Teknik Pesawat Udara SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Kuliner SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Seni Rupa SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Informatika SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Bahasa Indonesia SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Matematika SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Pendidikan Agama Buddha SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Pendidikan Agama Hindu SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Pendidikan Agama Islam SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Pendidikan Agama Katolik SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Pendidikan Agama Khonghucu SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Pendidikan Agama Kristen SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Pendidikan Pancasila dan Kewarganegaraan SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Seni Budaya SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Teknik Perawatan Gedung SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Konstruksi dan Perawatan Bangunan Sipil SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Desain Pemodelan SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Teknik Mesin SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Teknik Metalurgi SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Teknik Logistik SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,IPA SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Teknik Kimia SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Teknik Tekstil SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Teknik Energi Terbarukan SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Teknik Geologi SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Teknik Perminyakan SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Informatika SMK/MAK 10 (deprecated)
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Informatika SMK/MAK 10 (deprecated)
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Teknik Laboratorium Medik SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Teknologi Farmasi SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Pekerjaan Sosial SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Agribisnis Tanaman SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Agribisnis Ternak SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Agribisnis Perikanan SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Agribisnis Tanaman SMK/MAK 10 (deprecated)
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Kehutanan SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Nautika Kapal SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Nautika Kapal SMK/MAK 10 (deprecated)
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Pemasaran SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Akuntansi SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Usaha Layanan Pariwisata SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Kecantikan SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Desain dan Produksi Kriya SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Seni Budaya SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Broadcasting dan Perfilman SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Animasi SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,Busana SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 10,IPAS SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 12,Bahasa Indonesia SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 12,Matematika SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 12,Pendidikan Agama Buddha SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 12,Pendidikan Agama Hindu SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 12,Pendidikan Agama Islam SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 12,Pendidikan Agama Katolik SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 12,Pendidikan Agama Khonghucu SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 12,Pendidikan Agama Kristen SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 12,Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 12,Pendidikan Pancasila dan Kewarganegaraan SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMK/MAK,Kelas 12,Seni Budaya SMK/MAK 12
Barang,Buku Teks,Buku Guru,Semua Jenjang,Semua Kelas,Pendidikan Khusus
Barang,Buku Teks,Buku Guru,Jenjang SMA/MA - SMK/MAK,Kelas 12,Bahasa Indonesia SMA/MA - SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMA/MA - SMK/MAK,Kelas 12,Matematika SMA/MA - SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMA/MA - SMK/MAK,Kelas 12,Pendidikan Agama Buddha SMA/MA - SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMA/MA - SMK/MAK,Kelas 12,Pendidikan Agama Hindu SMA/MA - SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMA/MA - SMK/MAK,Kelas 12,Pendidikan Agama Islam SMA/MA - SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMA/MA - SMK/MAK,Kelas 12,Pendidikan Agama Katolik SMA/MA - SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMA/MA - SMK/MAK,Kelas 12,Pendidikan Agama Khonghucu SMA/MA - SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMA/MA - SMK/MAK,Kelas 12,Pendidikan Agama Kristen SMA/MA - SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMA/MA - SMK/MAK,Kelas 12,Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMA/MA - SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMA/MA - SMK/MAK,Kelas 12,Pendidikan Pancasila dan Kewarganegaraan SMA/MA - SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMA/MA - SMK/MAK,Kelas 12,Seni Budaya SMA/MA - SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMA/MA - SMK/MAK,Kelas 12,Seni Rupa SMA/MA - SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMA/MA - SMK/MAK,Kelas 12,Seni Tari SMA/MA - SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMA/MA - SMK/MAK,Kelas 12,Seni Teater SMA/MA - SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMA/MA - SMK/MAK,Kelas 12,Pendidikan Pancasila SMA/MA - SMK/MAK 12
Barang,Buku Teks,Buku Guru,Jenjang SMA/MA - SMK/MAK,Kelas 10,Pendidikan Pancasila SMA/MA - SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMA/MA - SMK/MAK,Kelas 10,Pendidikan Pancasila SMA/MA - SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMA/MA - SMK/MAK,Kelas 10,Bahasa Indonesia SMA/MA - SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMA/MA - SMK/MAK,Kelas 10,Matematika SMA/MA - SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMA/MA - SMK/MAK,Kelas 10,Seni Budaya SMA/MA - SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMA/MA - SMK/MAK,Kelas 10,Informatika SMA/MA - SMK/MAK 10
Barang,Buku Teks,Buku Guru,Jenjang SMA/MA - SMK/MAK,Kelas 11,Pendidikan Pancasila SMA/MA - SMK/MAK 11
Barang,Buku Teks,Buku Guru,SDLB - SMPLB - SMA/KLB,Semua Kelas,Pendidikan Khusus SDLB - SMPLB - SMA/KLB Semua Kelas
Barang,Buku Non Teks,PENGAYAAN,Pendidikan Anak Usia Dini,Kepribadian Anak Usia Dini,
Barang,Buku Non Teks,PENGAYAAN,Pendidikan Sekolah Dasar,Kepribadian,
Barang,Buku Non Teks,PENGAYAAN,Pendidikan Sekolah Dasar,Pengetahuan,
Barang,Buku Non Teks,PENGAYAAN,Pendidikan Sekolah Menengah Pertama,Kepribadian,
Barang,Buku Non Teks,PENGAYAAN,Pendidikan Sekolah Menengah Pertama,Pengetahuan,
Barang,Buku Non Teks,PENGAYAAN,Pendidikan Sekolah Menengah Atas / Kejuruan,Kepribadian,
Barang,Buku Non Teks,PENGAYAAN,Pendidikan Sekolah Menengah Atas / Kejuruan,Pengetahuan,
Barang,Buku Non Teks,PENGAYAAN,Jenjang SD/MI,,
Barang,Buku Non Teks,PENGAYAAN,Jenjang SMK/MAK,,
Barang,Buku Non Teks,PENGAYAAN,Jenjang SMA/SMK,,
Barang,Buku Non Teks,PENGAYAAN,Jenjang SMP/MTs,,
Barang,Buku Non Teks,PENGAYAAN,Jenjang SMA/MA,,
Barang,Buku Non Teks,PENGAYAAN,Jenjang SMP/MTs - SMA/MA,,
Barang,Buku Non Teks,PENGAYAAN,Jenjang SD/MI - SMP/MTs,,
Barang,Buku Non Teks,PENGAYAAN,Jenjang SD/MI - SMP/MTs - SMA/MA,,
Barang,Buku Non Teks,PENGAYAAN,Jenjang PAUD - SD/MI,,
Barang,Buku Non Teks,PENGAYAAN,Jenjang SMA/MA - SMK/MAK,,
Barang,Buku Non Teks,PENGAYAAN,Jenjang SD/MI - SMP/MTs - SMA/MA - SMK/MAK,,
Barang,Buku Non Teks,PENGAYAAN,Jenjang SMP/MTs - SMA/MA - SMK/MAK,,
Barang,Buku Non Teks,PENGAYAAN,Jenjang PAUD - SD/MI - SMP/MTs,,
Barang,Buku Non Teks,PENGAYAAN,Semua Jenjang,,
Barang,Buku Non Teks,PANDIK,PAUD - SD,"Pengetahuan, Kepribadian, Dan Keterampilan",
Barang,Buku Non Teks,PANDIK,SMP - SMA,"Pengetahuan, Kepribadian, Dan Keterampilan",
Barang,Buku Non Teks,PANDIK,Jenjang SD/MI,,
Barang,Buku Non Teks,PANDIK,Jenjang SMK/MAK,,
Barang,Buku Non Teks,PANDIK,Jenjang SMA/SMK,,
Barang,Buku Non Teks,PANDIK,Jenjang SMP/MTs,,
Barang,Buku Non Teks,PANDIK,Jenjang SMA/MA,,
Barang,Buku Non Teks,PANDIK,Jenjang SMP/MTs - SMA/MA,,
Barang,Buku Non Teks,PANDIK,Jenjang SD/MI - SMP/MTs,,
Barang,Buku Non Teks,PANDIK,Jenjang SD/MI - SMP/MTs - SMA/MA,,
Barang,Buku Non Teks,PANDIK,Jenjang PAUD - SD/MI,,
Barang,Buku Non Teks,PANDIK,Semua Jenjang,,
Barang,Buku Non Teks,PANDIK,Jenjang SMP/MTs - SMA/MA - SMK/MAK,,
Barang,Buku Non Teks,PANDIK,Jenjang SD/MI - SMP/MTs - SMA/MA - SMK/MAK,,
Barang,Buku Non Teks,REFERENSI,PAUD - SD,Pengetahuan Dan Keterampilan,
Barang,Buku Non Teks,REFERENSI,SMP - SMA,Pengetahuan Dan Keterampilan,
Barang,Buku Non Teks,REFERENSI,Jenjang SD/MI,,
Barang,Buku Non Teks,REFERENSI,Jenjang SMK/MAK,,
Barang,Buku Non Teks,REFERENSI,Jenjang SMA/SMK,,
Barang,Buku Non Teks,REFERENSI,Jenjang SMP/MTs,,
Barang,Buku Non Teks,REFERENSI,Jenjang SMA/MA,,
Barang,Buku Non Teks,REFERENSI,Jenjang SMP/MTs - SMA/MA,,
Barang,Buku Non Teks,REFERENSI,Jenjang SD/MI - SMP/MTs,,
Barang,Buku Non Teks,REFERENSI,Jenjang SD/MI -SMP/MTs - SMA/MA,,
Barang,Buku Non Teks,REFERENSI,Jenjang PAUD - SD/MI,,
Barang,Buku Non Teks,REFERENSI,Jenjang SD/MI - SMP/MTs - SMA/MA - SMK/MAK,,
Barang,Buku Non Teks,REFERENSI,Semua Jenjang,,
Barang,Buku Non Teks,REFERENSI,Jenjang SMA/MA - SMK/MAK,,
Jasa,Jasa Audio,Jasa Sewa Audio,,,
Jasa,Jasa Cetak,Jasa Cetak Dokumen / Spanduk,,,
Jasa,Jasa Cetak,Jasa Fotokopi / Scan / Laminasi / Jilid,,,
Jasa,Jasa Jahit,,,,
Jasa,Jasa Lainnya,,,,
Jasa,Voucher & Tagihan,Isi Ulang & Tagihan Lainnya,,,
Jasa,Voucher & Tagihan,Listrik,,,
Jasa,Voucher & Tagihan,Paket Data,,,
Jasa,Voucher & Tagihan,PDAM,,,
Jasa,Voucher & Tagihan,Pulsa,,,
